dataset,kendall_tau_formal_freq,tau_formal_freq_p,kendall_tau_TSR,tau_TSR_p,flip_rate,mean_zrob,mean_TSR,max_TSR,min_pperm,n_formal_positive,n_total,formal_fire_rate,source_csv,pperm_normalized,raw_pperm_trigger,block_size_normalized,is_block_diagnostic,block_null_diagnostic,formal_trigger_normalized,source_formal_trigger_raw,source_formal_trigger_mismatch,k,fire_rate,mean_Lobs,max_pperm,radius,k_used,seed,N,SUBSAMPLE,N_NULLS,NOISE,GEODESIC_MAX_K,GEODESIC_PCT,ALPHA,DELTA_MIN,LOBS_MULT,Lobs,null_med,null_max,TSR,pperm,pct,zrob,delta,zero_frac,null_collapsed,zrob_collapsed,fallback,separation_flag,formal_trigger,nominal_trigger,lambda_val,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_zrob,geo_delta,geo_zero_frac,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,proj_Lobs,proj_null_med,proj_null_max,proj_TSR,proj_pperm,proj_zrob,proj_delta,proj_zero_frac,proj_fallback,proj_separation_flag,proj_formal_trigger,proj_nominal_trigger,N_SAMPLES,TOTAL_PROJECTIONS,GEODESIC_K,spearman_proj_TSR_vs_lambda,spearman_p,any_geo_formal_trigger,max_geo_TSR,experiment,RNG_SEED,D_IN,D_OUT,NUM_STEPS,NUM_CYCLES,LR,MOMENTUM,BATCH_SIZE,TARGET_RADIUS,DRIFT_SCALE,TARGET_NOISE,k_obs,null_k_min,null_k_median,null_k_max,scenario,decision,amb_euc_Lobs,amb_euc_null_med,amb_euc_null_max,amb_euc_TSR,amb_euc_pperm,amb_euc_pct,amb_euc_zrob,amb_euc_delta,amb_euc_zero_frac,amb_euc_null_collapsed,amb_euc_zrob_collapsed,amb_euc_fallback,amb_euc_separation_flag,amb_euc_formal_trigger,amb_euc_nominal_trigger,amb_geo_Lobs,amb_geo_null_med,amb_geo_null_max,amb_geo_TSR,amb_geo_pperm,amb_geo_pct,amb_geo_zrob,amb_geo_delta,amb_geo_zero_frac,amb_geo_null_collapsed,amb_geo_zrob_collapsed,amb_geo_fallback,amb_geo_separation_flag,amb_geo_formal_trigger,amb_geo_nominal_trigger,proj_pct,proj_null_collapsed,proj_zrob_collapsed,type,k_init,n_adjacent_transitions,n_flips,k_sequence,decision_sequence,expected_beta1,n_sig_bars,bar_check,expected_decision,correct,geo_pnull,geo_null_type,geo_pct,geo_null_collapsed,geo_zrob_collapsed,BAR_THRESH,elapsed_s,Scenario,Budget,method,publication_config,NOISE_LEVEL,raw_Lobs,raw_null_med,raw_null_max,raw_TSR,raw_pperm,raw_pct,raw_zrob,raw_delta,raw_zero_frac,raw_null_collapsed,raw_zrob_collapsed,raw_fallback,raw_separation_flag,raw_formal_trigger,raw_nominal_trigger,dpca_Lobs,dpca_null_med,dpca_null_max,dpca_TSR,dpca_pperm,dpca_pct,dpca_zrob,dpca_delta,dpca_zero_frac,dpca_null_collapsed,dpca_zrob_collapsed,dpca_fallback,dpca_separation_flag,dpca_formal_trigger,dpca_nominal_trigger,dtime_Lobs,dtime_null_med,dtime_null_max,dtime_TSR,dtime_pperm,dtime_pct,dtime_zrob,dtime_delta,dtime_zero_frac,dtime_null_collapsed,dtime_zrob_collapsed,dtime_fallback,dtime_separation_flag,dtime_formal_trigger,dtime_nominal_trigger,drift_scale,amp_frac,amp_abs,block_size,n_nulls,is_formal_null,support_size,geodesic_k,geodesic_pct,Lobs_geo,obs_sentinel,sentinel_nulls,median_pairwise,euc_formal_trigger,expected_euc_formal_trigger,expected_geo_formal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_nominal_trigger,pca_formal_trigger,expected_pca_formal_trigger,pca_var_pc1,pca_var_pc2,pca_Lobs,pca_null_med,pca_null_max,pca_TSR,pca_pperm,pca_pct,pca_zrob,pca_delta,pca_zero_frac,pca_null_collapsed,pca_zrob_collapsed,pca_fallback,pca_separation_flag,pca_nominal_trigger,param,n_positive
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0018752664327621,0.0616504698991775,0.3571755662560463,0.030417715157703,1.0,0.0,-1.7422106928556975,-0.3553002998232841,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0022411411628127,0.0618166662752628,0.2682493850588798,0.0362546429274736,1.0,0.0,-2.206859520049484,-0.2660082438960671,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,20.0,,,,,20.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0016787303611636,0.0616476293653249,0.2807181924581527,0.0272310610873323,1.0,0.0,-1.904169838436149,-0.2790394620969891,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,20.0,,,,,20.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0012657707557082,0.0552570186555385,0.3374770581722259,0.0229069679559781,1.0,0.0,-2.302553543774412,-0.3362112874165177,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,20.0,,,,,20.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.001778170466423,0.0568817704916,0.2208153717219829,0.0312608143351368,1.0,0.0,-1.9879437919646064,-0.2190372012555599,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p12,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,20.0,,,,,20.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0017042765393853,0.0495701059699058,0.2440047338604927,0.0343811356866093,1.0,0.0,-1.9411105024214457,-0.2423004573211074,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,6.0,,,,,6.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0012548202648758,0.0490074194967746,0.1792743802070617,0.0256046998135224,1.0,0.0,-2.302873296357683,-0.1780195599421858,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,6.0,,,,,6.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0018118703737854,0.0499243400990963,0.1964847706258297,0.0362923249491684,1.0,0.0,-2.183574660718501,-0.1946729002520442,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,6.0,,,,,6.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0025879116728901,0.0491123460233211,0.1588706634938717,0.0526937090646945,1.0,0.0,-1.862255388543247,-0.1562827518209815,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,6.0,,,,,6.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0007499549537897,0.0493188872933387,0.1717147901654243,0.0152062423735135,1.0,0.0,-2.452976890439333,-0.1709648352116346,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,8.0,,,,,8.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0014544427394866,0.0492913126945495,0.1601617746055126,0.0295070806588199,1.0,0.0,-2.530439954617391,-0.1587073318660259,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,8.0,,,,,8.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0017988858744502,0.0476005468517541,0.2386413849890232,0.0377912858861646,1.0,0.0,-2.1947949290895923,-0.236842499114573,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,8.0,,,,,8.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.002299714833498,0.0479595921933651,0.1768222115933895,0.0479510923316024,1.0,0.0,-2.5948448458732485,-0.1745224967598915,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,8.0,,,,,8.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0018445570021867,0.0493138171732425,0.2071339562535286,0.0374044660884661,1.0,0.0,-2.660370143623769,-0.2052893992513418,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,10.0,,,,,10.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0009110756218433,0.0461559370160102,0.1412310302257537,0.0197390775862175,1.0,0.0,-2.6056089543797354,-0.1403199546039104,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,10.0,,,,,10.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0006497986614704,0.0451288763433694,0.1454863362014293,0.0143987334519904,1.0,0.0,-2.557401157416085,-0.1448365375399589,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,10.0,,,,,10.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.001086052507162,0.0475356802344322,0.1299091838300228,0.0228471014148351,1.0,0.0,-2.437790950139978,-0.1288231313228607,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,10.0,,,,,10.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0020787687972187,0.0485102608799934,0.2104262262582779,0.0428521463184559,1.0,0.0,-2.3029568809214798,-0.2083474574610591,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,12.0,,,,,12.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0005692644044756,0.0469809845089912,0.1559636518359184,0.0121169109249855,1.0,0.0,-2.234577161708402,-0.1553943874314427,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,12.0,,,,,12.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019299509003758,0.0469125602394342,0.1807697266340255,0.0411393215481001,1.0,0.0,-2.019390200787168,-0.1788397757336497,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,12.0,,,,,12.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019918037578463,0.0468547232449054,0.1698450557887554,0.0425102021709287,1.0,0.0,-2.241634396713287,-0.167853252030909,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,12.0,,,,,12.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0016231648623943,0.0462160818278789,0.1501233503222465,0.0351212131829849,1.0,0.0,-2.0469705991016607,-0.1485001854598522,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,14.0,,,,,14.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0013211052864789,0.0490012671798467,0.1710546091198921,0.0269606351526227,1.0,0.0,-2.062533778623091,-0.1697335038334131,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,14.0,,,,,14.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0021722437813878,0.041210675612092,0.1520166583359241,0.0527107053954174,1.0,0.0,-2.2448598794563743,-0.1498444145545363,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,14.0,,,,,14.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0015731444582343,0.0448515526950359,0.1237738989293575,0.035074470417907,1.0,0.0,-1.9643766303259844,-0.1222007544711232,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,14.0,,,,,14.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019195275381207,0.0455041639506816,0.165970928966999,0.0421835579741446,1.0,0.0,-1.9054806503674435,-0.1640514014288783,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,101.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.002414071932435,0.0464152228087186,0.1972017437219619,0.0520103488963445,1.0,0.0,-1.818622469225775,-0.1947876717895269,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,202.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019623572006821,0.0381543599069118,0.1249634809792041,0.0514320566618977,1.0,0.0,-1.8892584350930144,-0.123001123778522,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,303.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019755251705646,0.0410792175680398,0.1379371210932731,0.0480906231294323,1.0,0.0,-1.918105998738932,-0.1359615959227085,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
helix_p15,,,,,,,,,,,,,results/transition_focused_robustness/raw_results.csv,1.0,False,,False,False,False,False,False,16.0,,,,,16.0,404.0,,600.0,200.0,,50.0,95.0,0.05,0.001,5.0,0.0019717402756214,0.0402637273073196,0.1789076142013073,0.0489706345496234,1.0,0.0,-2.078452894028157,-0.1769358739256858,0.0,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
