arch,optimizer,seed,rep,block_size,d_full,analysis_role,is_formal_inference,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,geo_k_used_obs,geo_null_k_min,geo_null_k_median,geo_null_k_max,geo_null_k_near_complete_frac,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
smallcnn_cifar10,sgd_momentum,12142,2,5,321290,block_diagnostic,False,4.100032562517629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,11.74249529838562
smallcnn_cifar10,sgd_momentum,12142,2,10,321290,block_diagnostic,False,4.100032562517629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,11.688512802124023
smallcnn_cifar10,sgd_momentum,12142,2,20,321290,block_diagnostic,False,4.100032562517629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,11.699873685836792
smallcnn_cifar10,adam,10242,0,1,321290,block_diagnostic,False,5.804539119545645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,11.876521110534668
smallcnn_cifar10,adam,10242,0,5,321290,block_diagnostic,False,5.804539119545645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,11.789841890335083
smallcnn_cifar10,adam,10242,0,10,321290,block_diagnostic,False,5.804539119545645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,13.25748872756958
smallcnn_cifar10,adam,10242,0,20,321290,block_diagnostic,False,5.804539119545645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.12277889251709
smallcnn_cifar10,adam,11242,1,1,321290,block_diagnostic,False,5.967587772596174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,12.587648868560791
smallcnn_cifar10,adam,11242,1,5,321290,block_diagnostic,False,5.967587772596174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.358108520507812
smallcnn_cifar10,adam,11242,1,10,321290,block_diagnostic,False,5.967587772596174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.393519878387451
smallcnn_cifar10,adam,11242,1,20,321290,block_diagnostic,False,5.967587772596174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.19317626953125
smallcnn_cifar10,adam,12242,2,1,321290,block_diagnostic,False,5.925733613983587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,12.473843574523926
smallcnn_cifar10,adam,12242,2,5,321290,block_diagnostic,False,5.925733613983587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.336324453353882
smallcnn_cifar10,adam,12242,2,10,321290,block_diagnostic,False,5.925733613983587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.246544122695923
smallcnn_cifar10,adam,12242,2,20,321290,block_diagnostic,False,5.925733613983587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.212149143218994
smallcnn_cifar10,adamw,10342,0,1,321290,block_diagnostic,False,6.05332313919139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,12.995905876159668
smallcnn_cifar10,adamw,10342,0,5,321290,block_diagnostic,False,6.05332313919139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.203218698501587
smallcnn_cifar10,adamw,10342,0,10,321290,block_diagnostic,False,6.05332313919139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.253053903579712
smallcnn_cifar10,adamw,10342,0,20,321290,block_diagnostic,False,6.05332313919139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.178254842758179
smallcnn_cifar10,adamw,11342,1,1,321290,block_diagnostic,False,6.021956368902862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,12.482608318328857
smallcnn_cifar10,adamw,11342,1,5,321290,block_diagnostic,False,6.021956368902862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.337709188461304
smallcnn_cifar10,adamw,11342,1,10,321290,block_diagnostic,False,6.021956368902862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.302332162857056
smallcnn_cifar10,adamw,11342,1,20,321290,block_diagnostic,False,6.021956368902862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.315715789794922
smallcnn_cifar10,adamw,12342,2,1,321290,block_diagnostic,False,5.976859907060671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,12.349551916122437
smallcnn_cifar10,adamw,12342,2,5,321290,block_diagnostic,False,5.976859907060671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.266801834106445
smallcnn_cifar10,adamw,12342,2,10,321290,block_diagnostic,False,5.976859907060671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.26700472831726
smallcnn_cifar10,adamw,12342,2,20,321290,block_diagnostic,False,5.976859907060671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,12.20271897315979
resnet18_cifar10,sgd,20042,0,1,11173962,block_diagnostic,False,3.133113949986415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,29.828700065612793
resnet18_cifar10,sgd,20042,0,5,11173962,block_diagnostic,False,3.133113949986415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.46393871307373
resnet18_cifar10,sgd,20042,0,10,11173962,block_diagnostic,False,3.133113949986415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.319061517715454
resnet18_cifar10,sgd,20042,0,20,11173962,block_diagnostic,False,3.133113949986415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.350700855255127
resnet18_cifar10,sgd,21042,1,1,11173962,block_diagnostic,False,3.1683477414401082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,30.369109869003296
resnet18_cifar10,sgd,21042,1,5,11173962,block_diagnostic,False,3.1683477414401082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.36724090576172
resnet18_cifar10,sgd,21042,1,10,11173962,block_diagnostic,False,3.1683477414401082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.35151720046997
resnet18_cifar10,sgd,21042,1,20,11173962,block_diagnostic,False,3.1683477414401082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.343719482421875
resnet18_cifar10,sgd,22042,2,1,11173962,block_diagnostic,False,3.196324428124876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,31.566933631896973
resnet18_cifar10,sgd,22042,2,5,11173962,block_diagnostic,False,3.196324428124876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.51004695892334
resnet18_cifar10,sgd,22042,2,10,11173962,block_diagnostic,False,3.196324428124876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.477782249450684
resnet18_cifar10,sgd,22042,2,20,11173962,block_diagnostic,False,3.196324428124876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.410791635513306
resnet18_cifar10,sgd_momentum,20142,0,1,11173962,block_diagnostic,False,5.774062121937031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,30.802241563796997
resnet18_cifar10,sgd_momentum,20142,0,5,11173962,block_diagnostic,False,5.774062121937031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.7875235080719
resnet18_cifar10,sgd_momentum,20142,0,10,11173962,block_diagnostic,False,5.774062121937031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.591334342956543
resnet18_cifar10,sgd_momentum,20142,0,20,11173962,block_diagnostic,False,5.774062121937031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.61297035217285
resnet18_cifar10,sgd_momentum,21142,1,1,11173962,block_diagnostic,False,5.802696510079244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,30.442325353622437
resnet18_cifar10,sgd_momentum,21142,1,5,11173962,block_diagnostic,False,5.802696510079244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.738818883895874
resnet18_cifar10,sgd_momentum,21142,1,10,11173962,block_diagnostic,False,5.802696510079244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.63452434539795
resnet18_cifar10,sgd_momentum,21142,1,20,11173962,block_diagnostic,False,5.802696510079244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.671021461486816
resnet18_cifar10,sgd_momentum,22142,2,1,11173962,block_diagnostic,False,5.748698083847414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,31.65021824836731
resnet18_cifar10,sgd_momentum,22142,2,5,11173962,block_diagnostic,False,5.748698083847414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.774228811264038
resnet18_cifar10,sgd_momentum,22142,2,10,11173962,block_diagnostic,False,5.748698083847414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.639387130737305
resnet18_cifar10,sgd_momentum,22142,2,20,11173962,block_diagnostic,False,5.748698083847414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.644113063812256
resnet18_cifar10,adam,20242,0,1,11173962,block_diagnostic,False,8.632819760441034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,32.103808879852295
resnet18_cifar10,adam,20242,0,5,11173962,block_diagnostic,False,8.632819760441034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.819278717041016
resnet18_cifar10,adam,20242,0,10,11173962,block_diagnostic,False,8.632819760441034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.717917919158936
resnet18_cifar10,adam,20242,0,20,11173962,block_diagnostic,False,8.632819760441034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.67399001121521
resnet18_cifar10,adam,21242,1,1,11173962,block_diagnostic,False,8.660769822814046,0.0,0.0,1.4901161193847656e-07,0.0,1.0,0.0,0.0,-1.4901161193847656e-07,0.995,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,3.719329833984375e-05,0.0,1.0,0.0,0.0,-3.719329833984375e-05,0.995,True,True,False,False,False,False,matched_step_non_detection,30.199082612991333
resnet18_cifar10,adam,21242,1,5,11173962,block_diagnostic,False,8.660769822814046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.74810266494751
resnet18_cifar10,adam,21242,1,10,11173962,block_diagnostic,False,8.660769822814046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.814922332763672
resnet18_cifar10,adam,21242,1,20,11173962,block_diagnostic,False,8.660769822814046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.624327421188354
resnet18_cifar10,adam,22242,2,1,11173962,block_diagnostic,False,8.685637741413768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,31.438326358795166
resnet18_cifar10,adam,22242,2,5,11173962,block_diagnostic,False,8.685637741413768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.82668709754944
resnet18_cifar10,adam,22242,2,10,11173962,block_diagnostic,False,8.685637741413768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.684444427490234
resnet18_cifar10,adam,22242,2,20,11173962,block_diagnostic,False,8.685637741413768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.6365065574646
resnet18_cifar10,adamw,20342,0,1,11173962,block_diagnostic,False,9.126700166153977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,30.054964542388916
resnet18_cifar10,adamw,20342,0,5,11173962,block_diagnostic,False,9.126700166153977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.69932460784912
resnet18_cifar10,adamw,20342,0,10,11173962,block_diagnostic,False,9.126700166153977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.6147677898407
resnet18_cifar10,adamw,20342,0,20,11173962,block_diagnostic,False,9.126700166153977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.52825689315796
resnet18_cifar10,adamw,21342,1,1,11173962,block_diagnostic,False,9.115293932489228,0.0,0.0,1.519918441772461e-06,0.0,1.0,0.0,0.0,-1.519918441772461e-06,0.995,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.00037670135498046875,0.0,1.0,0.0,0.0,-0.00037670135498046875,0.995,True,True,False,False,False,False,matched_step_non_detection,30.777134656906128
resnet18_cifar10,adamw,21342,1,5,11173962,block_diagnostic,False,9.115293932489228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.587830305099487
resnet18_cifar10,adamw,21342,1,10,11173962,block_diagnostic,False,9.115293932489228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.580356121063232
resnet18_cifar10,adamw,21342,1,20,11173962,block_diagnostic,False,9.115293932489228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.452656269073486
resnet18_cifar10,adamw,22342,2,1,11173962,block_diagnostic,False,9.162351620779319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,32.015525579452515
resnet18_cifar10,adamw,22342,2,5,11173962,block_diagnostic,False,9.162351620779319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.824727296829224
resnet18_cifar10,adamw,22342,2,10,11173962,block_diagnostic,False,9.162351620779319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.69170618057251
resnet18_cifar10,adamw,22342,2,20,11173962,block_diagnostic,False,9.162351620779319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,block_diagnostic_non_trigger,30.595745086669922
